,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
180124,12,PAYMENT,11407.31,C260852978,0.0,0.0,M1740087045,0.0,0.0,0.0,0.0
12287,7,PAYMENT,3587.52,C856054684,910.56,0.0,M1093923444,0.0,0.0,0.0,0.0
94640,10,PAYMENT,36407.73,C2061447325,0.0,0.0,M658374310,0.0,0.0,0.0,0.0
180695,12,PAYMENT,1968.02,C1283354025,0.0,0.0,M2099712893,0.0,0.0,0.0,0.0
83192,10,PAYMENT,20317.7,C1645525227,40156.0,19838.3,M1594650165,0.0,0.0,0.0,0.0
124766,11,PAYMENT,17715.1,C995291157,369308.0,351592.9,M1407916357,0.0,0.0,0.0,0.0
37278,9,PAYMENT,5209.8,C999336164,20801.0,15591.2,M1777062703,0.0,0.0,0.0,0.0
116166,11,PAYMENT,2551.85,C618829573,14121.0,11569.15,M470373210,0.0,0.0,0.0,0.0
114715,11,PAYMENT,7687.93,C2048236822,0.0,0.0,M791656230,0.0,0.0,0.0,0.0
3201,2,PAYMENT,10805.83,C79121205,311117.0,300311.17,M240000757,0.0,0.0,0.0,0.0
78568,10,PAYMENT,10235.57,C1363891068,220668.07,210432.5,M522614215,0.0,0.0,0.0,0.0
47448,9,PAYMENT,819.82,C1706151130,0.0,0.0,M451537187,0.0,0.0,0.0,0.0
75431,10,PAYMENT,1792.05,C871434447,0.0,0.0,M1279491790,0.0,0.0,0.0,0.0
46409,9,PAYMENT,608.73,C1836419117,122224.42,121615.69,M1249626412,0.0,0.0,0.0,0.0
151198,12,PAYMENT,14566.68,C732071730,85520.0,70953.32,M760460035,0.0,0.0,0.0,0.0
126904,11,PAYMENT,5320.17,C1948592083,51193.0,45872.83,M2121601069,0.0,0.0,0.0,0.0
140066,11,PAYMENT,32184.42,C878512934,7190.0,0.0,M1788827280,0.0,0.0,0.0,0.0
177876,12,PAYMENT,63870.61,C272216610,0.0,0.0,M719167204,0.0,0.0,0.0,0.0
142467,11,PAYMENT,19076.71,C542598629,156976.26,137899.55,M1748567723,0.0,0.0,0.0,0.0
129160,11,PAYMENT,34511.8,C383246876,27407.0,0.0,M1658190145,0.0,0.0,0.0,0.0
110731,11,PAYMENT,16415.15,C1442803869,21530.0,5114.85,M438195903,0.0,0.0,0.0,0.0
146165,12,PAYMENT,27382.9,C213610607,57578.0,30195.1,M61531710,0.0,0.0,0.0,0.0
7488,7,PAYMENT,2322.82,C1089291892,6590.64,4267.83,M787889005,0.0,0.0,0.0,0.0
136747,11,PAYMENT,9363.6,C977573226,6055.0,0.0,M1417247069,0.0,0.0,0.0,0.0
47126,9,PAYMENT,2659.63,C1682051668,219221.54,216561.91,M85284111,0.0,0.0,0.0,0.0
179338,12,PAYMENT,22305.86,C1066715385,0.0,0.0,M269700125,0.0,0.0,0.0,0.0
100788,10,PAYMENT,11062.64,C876347246,47099.0,36036.36,M2085841435,0.0,0.0,0.0,0.0
143237,11,PAYMENT,10555.55,C480491785,9011.0,0.0,M41420743,0.0,0.0,0.0,0.0
144012,11,PAYMENT,19375.51,C2128415136,7462.0,0.0,M441770405,0.0,0.0,0.0,0.0
148422,12,PAYMENT,25094.1,C1850203207,0.0,0.0,M809705825,0.0,0.0,0.0,0.0
106924,10,PAYMENT,1925.15,C1151434668,72943.16,71018.0,M308164198,0.0,0.0,0.0,0.0
112528,11,PAYMENT,1753.01,C1580827221,1347.33,0.0,M761725194,0.0,0.0,0.0,0.0
128141,11,PAYMENT,4295.7,C343073414,0.0,0.0,M358085557,0.0,0.0,0.0,0.0
119725,11,PAYMENT,15839.82,C178195972,6076.0,0.0,M1473888912,0.0,0.0,0.0,0.0
73025,10,PAYMENT,11592.19,C1571916524,0.0,0.0,M1842106144,0.0,0.0,0.0,0.0
96404,10,PAYMENT,10032.24,C1288537270,2094.0,0.0,M1602121691,0.0,0.0,0.0,0.0
29904,8,PAYMENT,5618.99,C590877042,103825.0,98206.01,M1449687264,0.0,0.0,0.0,0.0
61624,9,PAYMENT,14701.33,C1476850691,0.0,0.0,M850585411,0.0,0.0,0.0,0.0
13745,7,PAYMENT,11290.58,C29603972,11222.88,0.0,M514498459,0.0,0.0,0.0,0.0
63513,9,PAYMENT,14858.46,C1632140745,26878.61,12020.15,M1841683499,0.0,0.0,0.0,0.0
34513,8,PAYMENT,14533.02,C1814155301,76177.22,61644.19,M883716258,0.0,0.0,0.0,0.0
15252,8,PAYMENT,7623.74,C784480773,129445.81,121822.07,M67674335,0.0,0.0,0.0,0.0
91189,10,PAYMENT,11653.13,C553087138,22594.84,10941.71,M279444050,0.0,0.0,0.0,0.0
18697,8,PAYMENT,12939.17,C800335348,9043.98,0.0,M1000545017,0.0,0.0,0.0,0.0
68625,9,PAYMENT,34320.02,C213325512,235149.98,200829.96,M1496322412,0.0,0.0,0.0,0.0
106575,10,PAYMENT,9898.6,C371652187,0.0,0.0,M515347493,0.0,0.0,0.0,0.0
189037,13,PAYMENT,6025.48,C461161438,24185.0,18159.52,M1897323060,0.0,0.0,0.0,0.0
64811,9,PAYMENT,11651.92,C781721194,1031657.09,1020005.17,M1494350545,0.0,0.0,0.0,0.0
171770,12,PAYMENT,12558.96,C301797299,634.0,0.0,M1298418166,0.0,0.0,0.0,0.0
99221,10,PAYMENT,10407.67,C1893111573,18372.0,7964.33,M328238867,0.0,0.0,0.0,0.0
180700,12,PAYMENT,6332.48,C335435456,0.0,0.0,M2002874788,0.0,0.0,0.0,0.0
118109,11,PAYMENT,14113.26,C534004986,12554.0,0.0,M1354683441,0.0,0.0,0.0,0.0
6745,6,PAYMENT,1599.64,C1783453623,0.0,0.0,M171376395,0.0,0.0,0.0,0.0
137211,11,PAYMENT,21722.99,C209107378,0.0,0.0,M2036823524,0.0,0.0,0.0,0.0
12852,7,PAYMENT,4530.52,C1589174224,0.0,0.0,M1697908956,0.0,0.0,0.0,0.0
124440,11,PAYMENT,16700.21,C2008838145,3036.0,0.0,M1607181076,0.0,0.0,0.0,0.0
155977,12,PAYMENT,16780.62,C322092801,0.0,0.0,M154697531,0.0,0.0,0.0,0.0
137135,11,PAYMENT,8857.42,C594094337,1269.0,0.0,M484024896,0.0,0.0,0.0,0.0
73616,10,PAYMENT,21299.61,C806088360,314163.55,292863.94,M59438417,0.0,0.0,0.0,0.0
150685,12,PAYMENT,20204.17,C554505638,43065.0,22860.83,M1387875676,0.0,0.0,0.0,0.0
2362,1,PAYMENT,23235.78,C2005762793,1176335.36,1153099.58,M1083086553,0.0,0.0,0.0,0.0
116783,11,PAYMENT,34239.12,C1275006306,0.0,0.0,M1030881170,0.0,0.0,0.0,0.0
69964,9,PAYMENT,1715.31,C1756025825,330629.91,328914.59,M757867151,0.0,0.0,0.0,0.0
153202,12,PAYMENT,27835.46,C563384210,44439.83,16604.37,M1711221930,0.0,0.0,0.0,0.0
64136,9,PAYMENT,36411.47,C769770356,0.0,0.0,M1642244574,0.0,0.0,0.0,0.0
173419,12,PAYMENT,10558.6,C1509759639,20771.0,10212.4,M1527260104,0.0,0.0,0.0,0.0
153726,12,PAYMENT,30787.31,C1751585272,12290.0,0.0,M138193359,0.0,0.0,0.0,0.0
109196,11,PAYMENT,8020.68,C636322442,0.0,0.0,M1601878673,0.0,0.0,0.0,0.0
65350,9,PAYMENT,1055.98,C1680001820,0.0,0.0,M985692864,0.0,0.0,0.0,0.0
75069,10,PAYMENT,13809.29,C1917982589,116160.46,102351.17,M509106333,0.0,0.0,0.0,0.0
66573,9,PAYMENT,1966.35,C2111475834,0.0,0.0,M1287813406,0.0,0.0,0.0,0.0
24954,8,PAYMENT,15384.95,C1548692313,0.0,0.0,M1220496330,0.0,0.0,0.0,0.0
140761,11,PAYMENT,19022.08,C753322542,0.0,0.0,M1643986347,0.0,0.0,0.0,0.0
177632,12,PAYMENT,10296.74,C905163102,49665.0,39368.26,M1566039639,0.0,0.0,0.0,0.0
14189,8,PAYMENT,4066.1,C846895159,223.0,0.0,M311231872,0.0,0.0,0.0,0.0
97727,10,PAYMENT,9867.98,C1901723998,113609.0,103741.02,M361577356,0.0,0.0,0.0,0.0
79194,10,PAYMENT,468.93,C106545930,9056.0,8587.07,M1273032449,0.0,0.0,0.0,0.0
162772,12,PAYMENT,2257.71,C1923420305,1108361.6,1106103.89,M669260331,0.0,0.0,0.0,0.0
75642,10,PAYMENT,4734.69,C2097271204,7753.0,3018.31,M54525184,0.0,0.0,0.0,0.0
115409,11,PAYMENT,10849.23,C2144768667,153893.6,143044.37,M415213243,0.0,0.0,0.0,0.0
75114,10,PAYMENT,1555.1,C296579929,0.0,0.0,M138135761,0.0,0.0,0.0,0.0
87749,10,PAYMENT,5782.73,C1759353333,42434.04,36651.31,M776151935,0.0,0.0,0.0,0.0
115264,11,PAYMENT,14703.21,C882222439,5557.0,0.0,M1195457479,0.0,0.0,0.0,0.0
103842,10,PAYMENT,4595.24,C1534949889,0.0,0.0,M1321741980,0.0,0.0,0.0,0.0
84395,10,PAYMENT,7351.52,C491166150,11077.0,3725.48,M1270217958,0.0,0.0,0.0,0.0
134696,11,PAYMENT,11162.7,C1097726742,540015.31,528852.61,M1104293296,0.0,0.0,0.0,0.0
101773,10,PAYMENT,15128.32,C1226421041,86791.33,71663.0,M1467774556,0.0,0.0,0.0,0.0
188641,13,PAYMENT,4737.75,C246048514,0.0,0.0,M1834216521,0.0,0.0,0.0,0.0
99338,10,PAYMENT,9648.26,C1118956970,193481.0,183832.74,M368308372,0.0,0.0,0.0,0.0
89571,10,PAYMENT,7189.3,C686386383,202442.53,195253.24,M857723493,0.0,0.0,0.0,0.0
156315,12,PAYMENT,9357.27,C604603701,663.0,0.0,M1760178848,0.0,0.0,0.0,0.0
8967,7,PAYMENT,7519.45,C514296946,36443.0,28923.55,M876084303,0.0,0.0,0.0,0.0
22136,8,PAYMENT,3146.47,C79525983,60352.0,57205.53,M751438416,0.0,0.0,0.0,0.0
81359,10,PAYMENT,2140.33,C424372476,0.0,0.0,M2041379659,0.0,0.0,0.0,0.0
129365,11,PAYMENT,12334.57,C966260673,19293.0,6958.43,M159244618,0.0,0.0,0.0,0.0
46252,9,PAYMENT,8832.64,C1199064790,0.0,0.0,M176187965,0.0,0.0,0.0,0.0
98892,10,PAYMENT,39535.44,C1957077643,0.0,0.0,M204073319,0.0,0.0,0.0,0.0
74691,10,PAYMENT,23634.31,C1170101640,695727.32,672093.0,M1121728710,0.0,0.0,0.0,0.0
151563,12,PAYMENT,4362.85,C1461951333,0.0,0.0,M737808826,0.0,0.0,0.0,0.0
11993,7,PAYMENT,8612.51,C969959180,14617.0,6004.49,M723343305,0.0,0.0,0.0,0.0
27153,8,PAYMENT,2846.6,C1738261738,11388.0,8541.4,M802452039,0.0,0.0,0.0,0.0
172177,12,PAYMENT,7948.14,C93155295,4013.0,0.0,M927476012,0.0,0.0,0.0,0.0
39362,9,PAYMENT,14629.28,C2003381828,0.0,0.0,M599312277,0.0,0.0,0.0,0.0
63259,9,PAYMENT,18876.76,C1364369527,5092.0,0.0,M1454588858,0.0,0.0,0.0,0.0
129598,11,PAYMENT,12002.44,C1294535331,30983.0,18980.56,M1814858217,0.0,0.0,0.0,0.0
169063,12,PAYMENT,41156.78,C685622271,0.0,0.0,M1250704708,0.0,0.0,0.0,0.0
71061,9,PAYMENT,6285.96,C292900607,11138.0,4852.04,M336848017,0.0,0.0,0.0,0.0
191943,13,PAYMENT,30414.8,C1998097648,156165.0,125750.2,M291372467,0.0,0.0,0.0,0.0
176064,12,PAYMENT,28554.74,C1558458191,15176.0,0.0,M542787371,0.0,0.0,0.0,0.0
164405,12,PAYMENT,11893.92,C1181186878,144419.42,132525.5,M28941019,0.0,0.0,0.0,0.0
127395,11,PAYMENT,1715.07,C1139946531,339000.04,337284.97,M618235351,0.0,0.0,0.0,0.0
187284,13,PAYMENT,10966.09,C445044174,20466.0,9499.91,M1883258542,0.0,0.0,0.0,0.0
100039,10,PAYMENT,2719.67,C1829000757,33726.0,31006.33,M1112978742,0.0,0.0,0.0,0.0
7416,7,PAYMENT,10533.04,C1227700386,0.0,0.0,M1069736192,0.0,0.0,0.0,0.0
64727,9,PAYMENT,31575.3,C261260196,40027.0,8451.7,M439934645,0.0,0.0,0.0,0.0
25352,8,PAYMENT,602.78,C83923481,675833.15,675230.37,M1366006911,0.0,0.0,0.0,0.0
81426,10,PAYMENT,2036.52,C2074092918,20452.0,18415.48,M593865198,0.0,0.0,0.0,0.0
138469,11,PAYMENT,2740.31,C770711960,209990.47,207250.16,M920522746,0.0,0.0,0.0,0.0
180104,12,PAYMENT,7911.85,C1798458288,15577.0,7665.15,M174602304,0.0,0.0,0.0,0.0
174146,12,PAYMENT,3962.98,C1882912217,2082733.25,2078770.27,M809725992,0.0,0.0,0.0,0.0
149171,12,PAYMENT,12002.75,C1203304385,0.0,0.0,M1426974341,0.0,0.0,0.0,0.0
115582,11,PAYMENT,16135.88,C180730615,0.0,0.0,M109302975,0.0,0.0,0.0,0.0
141501,11,PAYMENT,5439.02,C249681047,145660.15,140221.14,M1505429663,0.0,0.0,0.0,0.0
36687,9,PAYMENT,22556.09,C174919055,21326.07,0.0,M335531235,0.0,0.0,0.0,0.0
56520,9,PAYMENT,9552.27,C1911334109,330444.0,320891.73,M739295093,0.0,0.0,0.0,0.0
14636,8,PAYMENT,1201.9,C1547478735,12136.0,10934.1,M1779501822,0.0,0.0,0.0,0.0
146382,12,PAYMENT,4355.84,C308508873,0.0,0.0,M782195919,0.0,0.0,0.0,0.0
171060,12,PAYMENT,6782.07,C1023633016,140114.05,133331.99,M217829341,0.0,0.0,0.0,0.0
30603,8,PAYMENT,12123.31,C1432280436,1176.0,0.0,M1344518943,0.0,0.0,0.0,0.0
68590,9,PAYMENT,4803.86,C1682511086,0.0,0.0,M1638891089,0.0,0.0,0.0,0.0
115074,11,PAYMENT,33541.45,C1192394883,107515.0,73973.55,M1551832299,0.0,0.0,0.0,0.0
147732,12,PAYMENT,8067.89,C1445026694,11310.0,3242.11,M1942530043,0.0,0.0,0.0,0.0
6723,6,PAYMENT,10986.65,C424848797,162.0,0.0,M1908883473,0.0,0.0,0.0,0.0
179628,12,PAYMENT,5999.23,C10475423,202720.0,196720.77,M1691330565,0.0,0.0,0.0,0.0
9355,7,PAYMENT,9074.62,C346327277,176.0,0.0,M1128092982,0.0,0.0,0.0,0.0
9849,7,PAYMENT,6285.19,C1939144888,483.0,0.0,M244114865,0.0,0.0,0.0,0.0
22635,8,PAYMENT,10751.8,C925544125,142657.0,131905.2,M836526608,0.0,0.0,0.0,0.0
136756,11,PAYMENT,3379.56,C731290963,0.0,0.0,M2123382016,0.0,0.0,0.0,0.0
143733,11,PAYMENT,1185.4,C875536575,84661.86,83476.46,M1462327918,0.0,0.0,0.0,0.0
89572,10,PAYMENT,5876.21,C1670088001,195253.24,189377.03,M158644805,0.0,0.0,0.0,0.0
34888,8,PAYMENT,3970.19,C668750778,0.0,0.0,M1166083872,0.0,0.0,0.0,0.0
123529,11,PAYMENT,25043.73,C1802369371,34305.0,9261.27,M526675319,0.0,0.0,0.0,0.0
186979,13,PAYMENT,3238.36,C1504843720,1477264.04,1474025.67,M1811491554,0.0,0.0,0.0,0.0
55697,9,PAYMENT,37489.99,C1810210141,0.0,0.0,M659343203,0.0,0.0,0.0,0.0
186436,13,PAYMENT,34406.23,C332351008,79125.0,44718.77,M156878266,0.0,0.0,0.0,0.0
76532,10,PAYMENT,17890.69,C1739284698,0.0,0.0,M783108860,0.0,0.0,0.0,0.0
2843,2,PAYMENT,6190.73,C963165280,4022.0,0.0,M653553574,0.0,0.0,0.0,0.0
98916,10,PAYMENT,12032.21,C919775709,0.0,0.0,M1410030928,0.0,0.0,0.0,0.0
78263,10,PAYMENT,10697.19,C1625128929,165012.36,154315.17,M293103158,0.0,0.0,0.0,0.0
51463,9,PAYMENT,17456.67,C658632414,1014718.1,997261.43,M1977066966,0.0,0.0,0.0,0.0
30614,8,PAYMENT,212.79,C1567791727,13627.46,13414.67,M1807927606,0.0,0.0,0.0,0.0
24794,8,PAYMENT,8156.82,C1498690052,1193914.7,1185757.88,M1250765481,0.0,0.0,0.0,0.0
30808,8,PAYMENT,18067.14,C1526114826,80258.72,62191.58,M1922315064,0.0,0.0,0.0,0.0
98717,10,PAYMENT,11103.26,C1221371562,790175.76,779072.5,M1693112412,0.0,0.0,0.0,0.0
183003,13,PAYMENT,9036.25,C468157651,294497.65,285461.4,M2079073915,0.0,0.0,0.0,0.0
78121,10,PAYMENT,16120.68,C298453135,161506.93,145386.25,M1435538541,0.0,0.0,0.0,0.0
29256,8,PAYMENT,6446.62,C1950679999,21491.0,15044.38,M1631822877,0.0,0.0,0.0,0.0
150138,12,PAYMENT,1103.25,C295532059,50660.0,49556.75,M184064800,0.0,0.0,0.0,0.0
122711,11,PAYMENT,9777.3,C2080586236,0.0,0.0,M1797062598,0.0,0.0,0.0,0.0
38552,9,PAYMENT,1767.54,C663724985,0.0,0.0,M432743476,0.0,0.0,0.0,0.0
10806,7,PAYMENT,3056.74,C1796863160,411081.0,408024.26,M1527523536,0.0,0.0,0.0,0.0
15584,8,PAYMENT,18133.81,C1793403554,35524.0,17390.19,M1954167102,0.0,0.0,0.0,0.0
15212,8,PAYMENT,4355.12,C93389435,168407.0,164051.88,M626042428,0.0,0.0,0.0,0.0
88309,10,PAYMENT,11620.08,C923306601,0.0,0.0,M2110784452,0.0,0.0,0.0,0.0
118017,11,PAYMENT,7105.48,C1510646349,3784.0,0.0,M1574953909,0.0,0.0,0.0,0.0
83119,10,PAYMENT,5047.1,C1769319588,0.0,0.0,M21211432,0.0,0.0,0.0,0.0
137478,11,PAYMENT,15640.19,C809600705,0.0,0.0,M1366720674,0.0,0.0,0.0,0.0
162606,12,PAYMENT,20554.96,C1642467043,90563.0,70008.04,M972329126,0.0,0.0,0.0,0.0
85502,10,PAYMENT,2907.17,C1567080851,185175.0,182267.83,M6016600,0.0,0.0,0.0,0.0
75412,10,PAYMENT,14212.93,C2030408013,0.0,0.0,M1255761240,0.0,0.0,0.0,0.0
6787,6,PAYMENT,12107.21,C57525945,0.0,0.0,M1560243485,0.0,0.0,0.0,0.0
112331,11,PAYMENT,2723.91,C1964013196,84479.0,81755.09,M161725827,0.0,0.0,0.0,0.0
48529,9,PAYMENT,1374.92,C388834220,329651.2,328276.27,M756490250,0.0,0.0,0.0,0.0
63816,9,PAYMENT,8948.67,C781518333,132685.02,123736.35,M1888727541,0.0,0.0,0.0,0.0
95262,10,PAYMENT,11339.46,C1029419188,0.0,0.0,M532938464,0.0,0.0,0.0,0.0
152472,12,PAYMENT,31453.21,C147138553,22779.49,0.0,M385762720,0.0,0.0,0.0,0.0
26747,8,PAYMENT,8506.53,C780051751,0.0,0.0,M751175063,0.0,0.0,0.0,0.0
191957,13,PAYMENT,9237.67,C432010390,0.0,0.0,M553603402,0.0,0.0,0.0,0.0
55669,9,PAYMENT,4204.67,C698025185,0.0,0.0,M867764934,0.0,0.0,0.0,0.0
112534,11,PAYMENT,8112.16,C1439352520,0.0,0.0,M771205786,0.0,0.0,0.0,0.0
824,1,PAYMENT,3801.74,C375097969,73616.2,69814.46,M1635082651,0.0,0.0,0.0,0.0
9187,7,PAYMENT,4761.57,C1726118601,0.0,0.0,M1161542555,0.0,0.0,0.0,0.0
147283,12,PAYMENT,771.64,C1582705098,523091.45,522319.8,M1461016725,0.0,0.0,0.0,0.0
169972,12,PAYMENT,13077.63,C1420700821,0.0,0.0,M1308998475,0.0,0.0,0.0,0.0
114246,11,PAYMENT,5566.58,C513156785,0.0,0.0,M518707646,0.0,0.0,0.0,0.0
43837,9,PAYMENT,40107.34,C1272022723,152191.0,112083.66,M1905962401,0.0,0.0,0.0,0.0
138376,11,PAYMENT,5897.65,C519739332,0.0,0.0,M1297598588,0.0,0.0,0.0,0.0
133853,11,PAYMENT,856.28,C448446099,643388.4,642532.13,M1976244030,0.0,0.0,0.0,0.0
20339,8,PAYMENT,7053.96,C236098567,363.0,0.0,M818086139,0.0,0.0,0.0,0.0
66784,9,PAYMENT,21753.14,C207162704,0.0,0.0,M1161180933,0.0,0.0,0.0,0.0
57146,9,PAYMENT,8600.56,C922269601,0.0,0.0,M1808974207,0.0,0.0,0.0,0.0
50729,9,PAYMENT,8458.6,C1208831570,203064.78,194606.18,M1888400619,0.0,0.0,0.0,0.0
2085,1,PAYMENT,7286.11,C1272753974,1049.0,0.0,M1641027464,0.0,0.0,0.0,0.0
186065,13,PAYMENT,4706.9,C943316076,30567.0,25860.1,M1233885457,0.0,0.0,0.0,0.0
146401,12,PAYMENT,1889.85,C1017548566,92.0,0.0,M1431806170,0.0,0.0,0.0,0.0
17455,8,PAYMENT,10371.22,C751503657,149426.17,139054.95,M483386349,0.0,0.0,0.0,0.0
82867,10,PAYMENT,8744.99,C873441597,0.0,0.0,M538829145,0.0,0.0,0.0,0.0
175823,12,PAYMENT,18412.01,C1739799181,877617.77,859205.76,M563028855,0.0,0.0,0.0,0.0
144351,11,PAYMENT,3524.55,C435529652,496517.94,492993.39,M1481965671,0.0,0.0,0.0,0.0
121017,11,PAYMENT,6982.98,C1293747548,0.0,0.0,M1110110558,0.0,0.0,0.0,0.0
141815,11,PAYMENT,12131.93,C2057014261,344822.86,332690.93,M1647315170,0.0,0.0,0.0,0.0
28369,8,PAYMENT,9742.48,C1365574100,600330.94,590588.46,M1447853292,0.0,0.0,0.0,0.0
58532,9,PAYMENT,12945.17,C870004337,192606.92,179661.75,M330518719,0.0,0.0,0.0,0.0
109439,11,PAYMENT,14805.02,C222850811,106.0,0.0,M1523741558,0.0,0.0,0.0,0.0
27498,8,PAYMENT,11295.04,C68244041,43642.0,32346.96,M984625592,0.0,0.0,0.0,0.0
40120,9,PAYMENT,11599.5,C1372062233,100761.0,89161.5,M844620284,0.0,0.0,0.0,0.0
46178,9,PAYMENT,9405.71,C648495952,136010.0,126604.29,M1552946612,0.0,0.0,0.0,0.0
137877,11,PAYMENT,11419.26,C1595893149,28686.0,17266.74,M1343535928,0.0,0.0,0.0,0.0
4594,4,PAYMENT,2801.24,C1337346642,192.0,0.0,M1890881203,0.0,0.0,0.0,0.0
189036,13,PAYMENT,24207.47,C1227617654,34295.0,10087.53,M1687772148,0.0,0.0,0.0,0.0
84365,10,PAYMENT,1988.13,C813327317,41824.0,39835.87,M2020300109,0.0,0.0,0.0,0.0
62318,9,PAYMENT,15040.74,C632720676,332472.45,317431.72,M1664796187,0.0,0.0,0.0,0.0
155691,12,PAYMENT,16738.46,C2101595644,65716.12,48977.66,M1064906096,0.0,0.0,0.0,0.0
110037,11,PAYMENT,13579.82,C1077923031,0.0,0.0,M625742335,0.0,0.0,0.0,0.0
38534,9,PAYMENT,14786.61,C2118843192,0.0,0.0,M1829945196,0.0,0.0,0.0,0.0
114838,11,PAYMENT,16878.94,C1603096836,15680.0,0.0,M1002104195,0.0,0.0,0.0,0.0
122710,11,PAYMENT,28338.15,C2007868309,2432.0,0.0,M965336558,0.0,0.0,0.0,0.0
6113,6,PAYMENT,14996.91,C614090237,598.0,0.0,M646909939,0.0,0.0,0.0,0.0
13082,7,PAYMENT,7296.72,C933127737,44442.04,37145.32,M1207004818,0.0,0.0,0.0,0.0
104590,10,PAYMENT,8564.23,C1720850600,197699.41,189135.19,M1420731158,0.0,0.0,0.0,0.0
110674,11,PAYMENT,10527.17,C313725772,0.0,0.0,M1337422052,0.0,0.0,0.0,0.0
10984,7,PAYMENT,5062.79,C1892571658,11448.02,6385.23,M1071096509,0.0,0.0,0.0,0.0
105914,10,PAYMENT,13135.86,C298011994,0.0,0.0,M1931924965,0.0,0.0,0.0,0.0
112275,11,PAYMENT,33349.49,C1008176978,1356.0,0.0,M1134067700,0.0,0.0,0.0,0.0
99028,10,PAYMENT,2148.54,C153668170,140508.0,138359.46,M2146587165,0.0,0.0,0.0,0.0
14072,8,PAYMENT,280.53,C981846373,11226.0,10945.47,M1282927444,0.0,0.0,0.0,0.0
66981,9,PAYMENT,1117.83,C1415372891,0.0,0.0,M356720379,0.0,0.0,0.0,0.0
135610,11,PAYMENT,14737.53,C1669735795,23471.0,8733.47,M1614233465,0.0,0.0,0.0,0.0
81757,10,PAYMENT,9488.62,C2030332906,0.0,0.0,M2111238711,0.0,0.0,0.0,0.0
2574,1,PAYMENT,232.74,C1694408103,52531.3,52298.57,M1892470159,0.0,0.0,0.0,0.0
49263,9,PAYMENT,581.57,C1686128244,51261.0,50679.43,M289117468,0.0,0.0,0.0,0.0
107075,10,PAYMENT,3516.06,C634971475,109951.15,106435.09,M2061115341,0.0,0.0,0.0,0.0
138723,11,PAYMENT,17925.87,C290123551,45173.0,27247.13,M775568797,0.0,0.0,0.0,0.0
84963,10,PAYMENT,21444.24,C1916248273,22839.62,1395.38,M1911322653,0.0,0.0,0.0,0.0
20489,8,PAYMENT,13300.56,C494924294,85993.22,72692.66,M807088958,0.0,0.0,0.0,0.0
130962,11,PAYMENT,5282.03,C488370477,0.0,0.0,M445993637,0.0,0.0,0.0,0.0
9589,7,PAYMENT,1058.74,C452106777,105646.0,104587.26,M945965626,0.0,0.0,0.0,0.0
40300,9,PAYMENT,17089.94,C223881470,0.0,0.0,M681499211,0.0,0.0,0.0,0.0
20665,8,PAYMENT,5274.36,C497765889,0.0,0.0,M465497593,0.0,0.0,0.0,0.0
135171,11,PAYMENT,21074.46,C1837124980,10305.0,0.0,M1127536157,0.0,0.0,0.0,0.0
17496,8,PAYMENT,6823.03,C675556188,11602.0,4778.97,M1366710160,0.0,0.0,0.0,0.0
46392,9,PAYMENT,27222.6,C410366787,120571.7,93349.09,M1696732277,0.0,0.0,0.0,0.0
111278,11,PAYMENT,25566.95,C452183317,80263.89,54696.93,M24866893,0.0,0.0,0.0,0.0
167714,12,PAYMENT,13411.64,C2294773,0.0,0.0,M1469841774,0.0,0.0,0.0,0.0
74308,10,PAYMENT,18249.6,C1702892545,20591.0,2341.4,M630131448,0.0,0.0,0.0,0.0
26817,8,PAYMENT,6528.16,C663560651,59275.0,52746.84,M538994471,0.0,0.0,0.0,0.0
168871,12,PAYMENT,39.11,C999412375,0.0,0.0,M1468010357,0.0,0.0,0.0,0.0
59972,9,PAYMENT,27442.01,C1495591965,0.0,0.0,M486166771,0.0,0.0,0.0,0.0
31990,8,PAYMENT,17930.29,C769405940,116496.39,98566.1,M1668173782,0.0,0.0,0.0,0.0
86940,10,PAYMENT,33474.08,C1743746018,610787.68,577313.6,M1748651318,0.0,0.0,0.0,0.0
167253,12,PAYMENT,10794.54,C105953942,470335.37,459540.82,M2072429072,0.0,0.0,0.0,0.0
39475,9,PAYMENT,2713.81,C750907990,2772619.23,2769905.42,M1062713196,0.0,0.0,0.0,0.0
94344,10,PAYMENT,763.82,C1187396746,0.0,0.0,M45668405,0.0,0.0,0.0,0.0
113152,11,PAYMENT,10496.72,C2038167284,0.0,0.0,M1335483947,0.0,0.0,0.0,0.0
44328,9,PAYMENT,4737.61,C1754786427,141512.59,136774.98,M432170878,0.0,0.0,0.0,0.0
137738,11,PAYMENT,9820.48,C2019144190,2003.0,0.0,M758272937,0.0,0.0,0.0,0.0
58743,9,PAYMENT,2065.14,C472531302,0.0,0.0,M430827793,0.0,0.0,0.0,0.0
43951,9,PAYMENT,3503.9,C1917688360,18925.31,15421.41,M2117563324,0.0,0.0,0.0,0.0
69605,9,PAYMENT,19923.01,C397873716,1413.0,0.0,M783634622,0.0,0.0,0.0,0.0
143655,11,PAYMENT,2752.77,C1720032379,21435.0,18682.23,M429907005,0.0,0.0,0.0,0.0
108685,10,PAYMENT,592.99,C1221824142,0.0,0.0,M874095024,0.0,0.0,0.0,0.0
